encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,1109.333333,5.333333333,512,3,682.6666667,4.666666667,6,2,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->,6.381808013,121.0851626,0.027967249,0.690952555
640,6,1621.333333,5.666666667,640,5,1843.2,5.6,5.2,2.8,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,lightweight_add-->lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->,5.391880006,155.6002731,0.011600129,4.312972576
512,6,1536,3.333333333,640,5,1740.8,4.4,4.4,2.2,lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->,4.828792006,184.3003178,0.016274986,3.542972137
512,6,1877.333333,3.333333333,640,6,1706.666667,6,3.666666667,2.166666667,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,self_attention-->self_attention-->self_attention-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,5.394850045,218.9445524,0.006356566,23.0831925
640,6,2133.333333,4.666666667,640,5,2457.6,5.2,4,1.4,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,4.967256039,175.379817,0.022729281,10.66130505
640,6,2133.333333,5.666666667,512,1,512,2,4,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention-->,5.963695973,35.68516183,0.018290568,0.104216427
640,6,1365.333333,3,512,4,1408,4,4.5,2.25,self_attention-->lightweight_add-->lightweight_add-->lightweight_add-->lightweight_add-->self_attention-->,self_attention-->self_attention-->lightweight_conv-->self_attention-->,3.683342025,115.9859033,0.013277304,4.582874578
512,6,2048,3.333333333,512,4,1152,3,5.5,2.5,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->lightweight_add-->lightweight_add-->,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->,4.480394006,149.558979,0.00550939,14.39038994
512,6,1536,4.666666667,640,5,2355.2,4.4,4.8,1.8,lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->self_attention-->,self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,4.524106026,196.3746281,0.025106172,8.138107966
512,6,2133.333333,3.666666667,512,4,896,6.5,5.5,1.75,self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,5.422831982,183.8345499,0.316880639,4.301221934
512,6,1792,5,640,5,2048,3.6,3.6,2.8,self_attention+lightweight_add-->lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_conv-->,lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->,5.529047936,167.5418844,0.448814912,1.986401707
640,6,2133.333333,5.333333333,640,4,640,5.5,3,2.75,lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention-->,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,6.023091972,163.2054243,0.021362895,5.562549523
512,6,1450.666667,5,640,5,1945.6,5.2,7.2,1.6,self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->,5.482443959,197.0860176,0.21618724,4.706788442
512,6,1194.666667,5.333333333,512,3,2218.666667,5.333333333,6.666666667,2.333333333,self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention-->lightweight_conv-->,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->,4.490055948,112.1285601,0.018857197,4.949241608
640,6,1365.333333,4,512,5,2048,6.4,5.2,1.8,self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->,self_attention-->lightweight_add-->lightweight_conv-->self_attention-->lightweight_conv-->,5.285504043,136.3161049,0.006891739,4.874185231
640,6,1962.666667,6.333333333,640,6,2304,5,6.666666667,2,self_attention-->lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,self_attention+lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->,4.718414009,196.5185823,0.007424302,4.59243005
512,6,1877.333333,5.666666667,640,5,1433.6,5.2,3.2,1.8,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_add-->self_attention-->lightweight_conv-->self_attention+lightweight_conv-->,5.088487983,148.2824249,0.023541395,4.586708894
640,6,1621.333333,3.333333333,512,3,1365.333333,6.666666667,2.666666667,3,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->,5.901922017,112.3620586,0.013047364,5.393621182
640,6,1621.333333,3,512,3,1877.333333,8,6.666666667,2,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->lightweight_conv-->,lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.929207921,114.411531,0.009403751,4.847091476
640,6,1621.333333,4.333333333,512,1,1024,2,8,1,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->,self_attention+lightweight_shiftadd-->,5.080505997,53.43286419,0.011696117,0.143835794
640,6,2304,4,512,1,512,4,4,1,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_shiftadd-->,4.437365949,57.22412801,0.011596945,3.699674321
640,6,1792,3.666666667,640,5,1024,6.8,4.8,1.6,self_attention-->lightweight_add-->lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,4.221766025,179.9135132,0.02467655,1.136659495
512,6,1365.333333,5.333333333,640,2,2048,6,6,3,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention-->lightweight_conv-->,self_attention+lightweight_conv-->lightweight_add-->,5.587570012,73.19388771,0.013236135,1.983907777
640,6,1280,3.333333333,512,5,1945.6,4,6,2,lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->,self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->,5.737362027,180.4823484,0.009849546,5.657444558
640,6,2133.333333,4,512,4,2176,4.5,5,2.25,lightweight_shiftadd-->self_attention-->lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->,6.310990006,150.8417892,0.030655307,5.365164626
512,6,1792,2.666666667,640,4,1280,5,4,1.25,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_add-->self_attention-->,self_attention-->lightweight_shiftadd-->self_attention-->lightweight_conv-->,5.427124023,116.5642653,0.343834288,2.091835327
640,6,1706.666667,4,640,4,1536,4,3.5,2.5,lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->,5.396324009,161.0020227,0.019531169,4.929280765
512,6,1792,2.666666667,640,6,2901.333333,4.333333333,4.333333333,2.166666667,lightweight_conv-->lightweight_add-->self_attention-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.574787974,242.3289099,0.020896377,8.331034493
512,6,1365.333333,4.666666667,640,2,2048,3,2,2,lightweight_add-->self_attention-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->,self_attention+lightweight_shiftadd-->lightweight_add-->,4.597955972,78.02364874,0.02225621,1.049038454
512,6,1962.666667,3.333333333,512,2,2560,5,2,2,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.914020061,97.24064207,0.023800623,3.756524491
640,6,1962.666667,4.333333333,640,5,1433.6,4,6,2.4,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->,self_attention-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->,4.705898046,161.9924574,0.01673016,5.16070345
512,6,1109.333333,4.666666667,640,2,2048,5,3,1.5,lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,lightweight_conv-->self_attention-->,5.449786007,58.99038577,0.041223732,0.300080393
512,6,1962.666667,4.333333333,512,1,1024,2,2,3,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->,lightweight_conv-->,4.431944013,31.53208983,0.042151689,0.553027404
640,6,1450.666667,5,512,2,1280,3,6,2,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,6.759209961,95.09412813,0.093123925,3.383284977
512,6,1877.333333,4.333333333,640,3,1536,6,6,2.666666667,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->lightweight_add-->,self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->,4.998456061,121.0722647,0.017728546,5.27628398
512,6,2048,3,512,2,2560,5,3,1.5,self_attention-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->lightweight_shiftadd-->,5.868162066,77.69275904,0.027829684,0.396308467
640,6,1877.333333,6.333333333,640,5,1536,4,5.2,2,lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,4.817557991,189.9598818,0.022379177,5.162527037
640,6,1962.666667,4,512,2,768,5,2,2,self_attention-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_shiftadd-->lightweight_conv-->,5.29134205,81.04831791,0.018812602,4.771625971
640,6,1962.666667,4.333333333,512,4,1920,4.5,4.5,2.25,self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->,self_attention-->self_attention-->lightweight_add-->lightweight_add-->,5.440156043,112.5381122,0.031777067,3.056689184
512,6,1792,2.666666667,512,4,1536,5.5,6,2.5,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,5.88489002,154.1227589,0.513795823,3.967148932
512,6,1365.333333,5.333333333,512,6,1962.666667,4.333333333,3.666666667,2.333333333,self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->,5.741502047,225.9102926,0.357269834,4.844944635
640,6,1450.666667,3.333333333,640,5,1433.6,2.4,4.8,2.2,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->lightweight_add-->,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->,5.333202004,166.5304832,0.050203078,4.106505809
512,6,1792,3.333333333,640,3,2730.666667,5.333333333,2.666666667,1.333333333,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->lightweight_conv-->,lightweight_conv-->lightweight_shiftadd-->self_attention-->,4.839718014,90.88903189,0.017255277,4.909618493
640,6,1962.666667,3,640,6,1280,3.333333333,6,1.5,self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->lightweight_add-->,5.41831997,192.1795425,0.028465916,4.668631106
512,6,1621.333333,5.333333333,640,5,1126.4,3.2,3.2,1.8,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,6.093823999,164.1389503,0.007668453,4.227337706
640,6,2048,6.333333333,512,3,2048,4.666666667,3.333333333,2,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->,5.133498013,119.7535224,0.006716686,4.28782098
640,6,2048,6.333333333,512,6,1280,4.333333333,6,1.833333333,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->,5.892167985,216.1071587,0.013985781,7.747235333
512,6,1962.666667,4.666666667,640,4,2176,3.5,2.5,1.25,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->,lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->,6.015965968,121.3073254,0.461115531,0.362111391
512,6,1109.333333,3.666666667,640,3,1706.666667,4,4.666666667,1,self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->,5.064916044,101.3401189,0.029211184,4.195549311
640,6,1280,5.666666667,512,2,2560,3,5,2,lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,5.381400019,86.42697334,0.013676173,3.30881465
640,6,1450.666667,5,512,4,1792,6,5,2.25,self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->,7.110582024,143.6953869,0.488221288,2.698890218
640,6,1962.666667,6.333333333,640,6,1706.666667,3,6.666666667,1.666666667,self_attention-->self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,5.461092025,228.9712362,0.430036847,4.249047168
512,6,1365.333333,6.666666667,640,6,2304,2.666666667,4.666666667,2,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->,self_attention-->lightweight_add-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->,5.127038002,185.9019022,0.006913936,3.869030243
640,6,2048,3,640,2,2560,6,5,1.5,lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention-->,lightweight_shiftadd-->self_attention-->,4.59921205,68.83978033,0.006111987,3.882414559
512,6,2218.666667,4,640,5,1228.8,5.2,4.8,2.2,lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_conv-->,lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->,4.569134027,148.4744797,0.022848917,4.978550081
640,6,1536,5.666666667,512,6,2389.333333,5.333333333,4.666666667,1.833333333,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->,5.729506046,208.0260172,0.022653155,6.872368986
640,6,1962.666667,5,640,5,2457.6,4.8,2.8,2.6,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->,self_attention-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->,5.971484005,175.6580648,0.029987212,4.431621385
512,6,938.6666667,3,640,5,1024,4.8,6,1.4,lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,4.945084006,203.2298107,0.013731198,3.9607044
640,6,1536,6,640,3,1536,4,5.333333333,2,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->,lightweight_add-->lightweight_add-->self_attention-->,5.779752016,87.13687801,0.097374626,6.442430719
512,6,1962.666667,4.666666667,512,3,1194.666667,2.666666667,5.333333333,2,self_attention-->self_attention+lightweight_add-->self_attention-->lightweight_add-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.691753983,136.3737469,0.005216152,4.85864556
640,6,1536,6.666666667,512,4,1536,6.5,7,1.5,self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention-->,5.347710043,128.2077689,0.019070705,1.303348309
640,6,853.3333333,5.666666667,640,5,1843.2,4,4.4,2.2,self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,6.626938015,157.5652008,0.027674022,2.087046817
512,6,1450.666667,5.333333333,512,6,1792,4.333333333,3.333333333,1.833333333,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_add-->self_attention-->,lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_add-->lightweight_conv-->,5.724022031,173.9377174,0.018089877,6.114262417
640,6,1706.666667,4.666666667,512,3,1706.666667,2.666666667,4,2,lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->,5.096068025,105.4334822,0.004193639,1.711689169
640,6,2218.666667,5.333333333,512,5,1331.2,5.6,3.6,2.6,self_attention-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->lightweight_conv-->,lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->,5.125952005,176.4932184,0.014063874,1.14231941
512,6,1706.666667,4,512,4,2176,5.5,5.5,1.75,lightweight_add-->lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,4.714878023,140.4989328,0.268616894,7.956713863
640,6,1536,4.333333333,640,5,1331.2,5.6,6,1.6,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->lightweight_add-->,7.36045602,151.1006088,0.056658939,3.8653514
640,6,1621.333333,5.333333333,512,4,2048,5,4,2,lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->,lightweight_conv-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->,4.805014014,129.9134588,0.362214243,0.521414922
512,6,1962.666667,3.666666667,640,2,768,6,5,1.5,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_add-->lightweight_add-->,6.462404042,70.99231529,0.022828426,2.023911408
640,6,1792,4.666666667,512,4,2048,4.5,6,1.75,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_add-->,self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,4.774002045,128.7184596,0.00680183,4.084775992
640,6,2133.333333,4,640,3,1536,4.666666667,2,1,self_attention-->lightweight_conv-->lightweight_conv-->lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->,lightweight_add-->self_attention-->lightweight_conv-->,4.278505981,78.99572849,0.073735268,0.293209265
640,6,1536,4.333333333,512,1,2048,2,8,1,lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,lightweight_conv-->,6.477276027,30.44885373,0.016577931,0.029812479
640,6,1706.666667,5,512,2,1024,4,6,2,lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention-->lightweight_add-->,5.09898001,61.4601841,0.015795892,3.677951339
512,6,2048,3.666666667,640,1,3072,8,4,1,lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_conv-->,4.782354057,46.6967361,0.018591996,0.053579475
640,6,1536,4.666666667,640,2,1536,3,6,2,lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,lightweight_add-->lightweight_add-->,5.246323973,53.61599994,0.017792345,0.102696843
512,6,2133.333333,4.666666667,512,4,2816,4,2.5,1.75,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_conv-->,7.798489988,146.3340969,0.021023541,1.676031095
512,6,2218.666667,4,512,5,2150.4,5.2,6,1.4,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->,5.924175978,164.465168,0.02338543,5.216663613
640,6,1365.333333,5.333333333,640,1,512,8,8,2,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention-->,5.695207983,39.67500234,0.009781541,2.29869646
512,6,1962.666667,5.333333333,512,6,2304,5.666666667,4,1.833333333,self_attention+lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,5.107951969,237.4264412,0.359427518,3.194142054
512,6,1706.666667,5,512,6,1706.666667,5,5.666666667,2,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->,lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,5.56317398,214.170927,0.011775888,6.680997458
512,6,1450.666667,3.333333333,512,3,2730.666667,6,5.333333333,2,self_attention-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,6.696965992,137.6354647,0.388959678,1.338113655
640,6,2218.666667,3.666666667,512,3,1365.333333,2.666666667,4.666666667,2.666666667,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->,8.087847948,91.67462873,0.059818824,1.122569564
