encoder_embed_dim,encoder_layer_num,encoder_ffn_embed_dim_avg,encoder_self_attention_heads_avg,decoder_embed_dim,decoder_layer_num,decoder_ffn_embed_dim_avg,decoder_self_attention_heads_avg,decoder_ende_attention_heads_avg,decoder_arbitrary_ende_attn_avg,encoder_block_types,decoder_block_types,latency_mean_encoder,latency_mean_decoder,latency_std_encoder,latency_std_decoder
512,6,2560.0,8.0,1024,6,2048.0,14.0,6.666666666666667,1.3333333333333333,lightweight_add-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_conv-->,5.1642880737781525,221.516095161438,0.016882390521605856,0.3375569694426989
512,6,2389.3333333333335,13.333333333333334,768,6,2901.3333333333335,9.333333333333334,8.666666666666666,1.6666666666666667,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,6.364544063806534,269.03596687316895,0.03870575966888892,0.20007849662796742
768,6,2218.6666666666665,8.666666666666666,512,6,2218.6666666666665,8.666666666666666,10.0,2.3333333333333335,self_attention+lightweight_conv-->lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,4.916927993297577,251.65043354034424,0.006573926302774926,0.2192927941522918
768,6,2901.3333333333335,10.666666666666666,768,1,2048.0,4.0,4.0,2.0,lightweight_add-->lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->,5.0001919865608215,57.112704277038574,0.024517290502834545,0.09700629080487648
768,6,2218.6666666666665,8.0,768,5,1843.2,12.0,12.0,2.0,lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,5.734591960906982,224.55871963500977,0.011136500779484098,0.2957783453023464
768,6,2560.0,11.333333333333334,1024,5,2048.0,8.0,9.6,2.4,self_attention-->lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->,4.8903679847717285,207.54963207244873,0.008767765310305448,0.21018281746493736
768,6,2901.3333333333335,8.0,1024,6,1536.0,9.333333333333334,8.0,2.0,lightweight_add-->lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,4.384383916854858,270.12940788269043,0.005477129073927495,0.23100239663257924
512,6,2730.6666666666665,8.0,1024,2,2560.0,10.0,16.0,2.0,lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->,self_attention+lightweight_add-->self_attention-->,5.75859197974205,81.55129623413086,0.02576554905857945,0.11464084302778284
1024,6,3072.0,12.0,512,1,1024.0,16.0,8.0,1.0,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_conv-->,5.692799985408783,49.12607979774475,0.017538827712564726,0.1623551404118618
1024,6,2048.0,9.333333333333334,512,1,2048.0,4.0,8.0,1.0,self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->,6.147392004728317,55.63359975814819,0.009508005324726176,0.09997267200730504
512,6,2730.6666666666665,9.333333333333334,768,6,2218.6666666666665,9.333333333333334,8.0,2.0,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,6.453888028860092,285.74009704589844,0.009502239814232321,0.5031795796366869
512,6,2730.6666666666665,10.0,768,1,3072.0,4.0,8.0,2.0,self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_add-->,5.773311942815781,50.77907204627991,0.037575397952014096,0.22649392406197036
1024,6,2560.0,9.333333333333334,512,1,1024.0,16.0,16.0,3.0,self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention-->,5.518400013446808,38.3134081363678,0.00918371838621175,0.054012791339321166
512,6,2389.3333333333335,14.0,1024,1,2048.0,16.0,4.0,2.0,self_attention+lightweight_shiftadd-->lightweight_add-->lightweight_shiftadd-->lightweight_add-->lightweight_conv-->lightweight_conv-->,self_attention+lightweight_conv-->,4.6786560118198395,51.12838411331177,0.023195893529622934,0.09729722814792895
768,6,2901.3333333333335,10.666666666666666,1024,5,2252.8,14.4,12.8,2.2,lightweight_shiftadd-->lightweight_conv-->lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->,4.764927953481674,214.53401470184326,0.004944124746324162,0.2547594075893836
768,6,2218.6666666666665,8.0,1024,3,2389.3333333333335,12.0,9.333333333333334,2.3333333333333335,self_attention-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,5.643520027399063,130.02144145965576,0.02014609669516912,0.1805125900113776
512,6,3072.0,8.666666666666666,512,2,1536.0,8.0,12.0,1.5,self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->,5.3797100484371185,91.1971206665039,0.024648657671359497,0.13633313898522254
512,6,2048.0,8.666666666666666,512,4,2816.0,10.0,10.0,2.25,lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_add-->lightweight_shiftadd-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention-->,5.3155840039253235,151.0390396118164,0.026739455039890773,0.1479385733315442
512,6,2389.3333333333335,7.333333333333333,1024,5,2048.0,10.4,7.2,2.2,lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.269695937633514,227.03052806854248,0.01224108887342485,0.1846413342256782
512,6,2218.6666666666665,10.0,1024,5,2048.0,8.0,9.6,1.8,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_add-->lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->,5.592767953872681,213.97747135162354,0.021781744124158692,0.1626336404938508
768,6,2389.3333333333335,10.0,512,4,2048.0,9.0,10.0,1.5,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->self_attention-->,self_attention-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.84511998295784,157.35718441009521,0.02821779629335779,0.3524125622965729
1024,6,2730.6666666666665,8.666666666666666,512,1,1024.0,4.0,4.0,2.0,lightweight_add-->lightweight_add-->lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->lightweight_shiftadd-->,self_attention+lightweight_add-->,4.244992047548294,50.20697641372681,0.004047772615978433,0.08970901778295783
512,6,2730.6666666666665,9.333333333333334,512,3,2048.0,8.0,5.333333333333333,1.3333333333333333,lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_conv-->self_attention-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.289920061826706,126.55308771133423,0.013190672298515966,0.11372926997314299
512,6,3072.0,10.666666666666666,512,5,2252.8,8.0,6.4,2.8,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_conv-->,6.321472018957138,208.63462352752686,0.029983083610412378,0.20036970418797415
1024,6,2730.6666666666665,6.666666666666667,512,6,2389.3333333333335,10.666666666666666,10.666666666666666,2.0,self_attention-->lightweight_conv-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.257599979639053,272.9976329803467,0.008481820942384833,0.5262996384931639
512,6,2560.0,10.0,1024,6,2218.6666666666665,10.666666666666666,10.666666666666666,1.6666666666666667,self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,6.290112018585205,276.9326057434082,0.014758211922794655,0.4436332661529657
1024,6,1877.3333333333333,10.666666666666666,1024,2,2048.0,8.0,16.0,1.0,self_attention-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.46931192278862,96.93350458145142,0.01758736588933423,0.14045134471543064
512,6,2048.0,6.666666666666667,512,5,1638.4,9.6,9.6,2.0,self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,6.206271976232529,226.68403244018555,0.018070046565340565,0.26047019792317117
1024,6,2389.3333333333335,10.666666666666666,512,2,3072.0,8.0,12.0,1.5,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->,7.117760002613068,91.42214393615723,0.020414172340109654,0.15146987796696457
1024,6,2389.3333333333335,11.333333333333334,1024,4,2304.0,10.0,8.0,2.0,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_conv-->,6.703104019165039,165.6536283493042,0.015538178945352138,0.11743742463857014
1024,6,2389.3333333333335,6.666666666666667,768,4,1792.0,12.0,9.0,2.25,lightweight_add-->lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->lightweight_shiftadd-->self_attention-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,4.86406397819519,170.1598720550537,0.020061199498923172,0.21431192556985165
1024,6,2901.3333333333335,12.0,512,1,1024.0,16.0,16.0,3.0,lightweight_shiftadd-->lightweight_conv-->lightweight_shiftadd-->self_attention-->lightweight_conv-->self_attention-->,self_attention+lightweight_shiftadd-->,4.502274006605148,57.07622408866882,0.015878075352944006,0.16899577813347655
1024,6,2218.6666666666665,9.333333333333334,1024,1,3072.0,8.0,8.0,3.0,lightweight_conv-->self_attention-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_add-->,5.266751945018768,50.882943630218506,0.02594507265314527,0.0702663324657258
768,6,2560.0,10.0,768,5,1638.4,8.0,12.0,1.8,self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->,6.73088002204895,190.12070560455322,0.020588068138819568,0.30281238944524075
512,6,3242.6666666666665,10.666666666666666,512,2,1024.0,10.0,6.0,1.0,lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_add-->,4.921920001506805,89.82790517807007,0.0052209607462672366,0.11067766358948905
1024,6,2218.6666666666665,11.333333333333334,768,5,2252.8,12.8,8.0,2.2,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,self_attention-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,6.600447982549667,200.36537551879883,0.01977840774108778,0.22059087208300088
1024,6,2560.0,14.666666666666666,1024,1,1024.0,16.0,4.0,3.0,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_conv-->,self_attention-->,6.109694004058838,38.4247682094574,0.025432093124794525,0.10408412694067574
768,6,3072.0,8.0,1024,2,2560.0,10.0,12.0,2.0,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->lightweight_add-->lightweight_add-->,self_attention-->self_attention+lightweight_conv-->,5.147135972976685,80.24159955978394,0.006869239805381212,0.07260602436655746
768,6,2218.6666666666665,8.666666666666666,768,5,1433.6,5.6,11.2,1.8,lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_add-->,5.747584044933319,199.2352647781372,0.011780918436712239,0.23030842762132858
1024,6,2730.6666666666665,10.666666666666666,768,6,2048.0,10.666666666666666,11.333333333333334,2.0,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->,6.559296011924744,249.88006591796875,0.005666448125372863,0.27610444285339236
512,6,2218.6666666666665,9.333333333333334,1024,3,2048.0,9.333333333333334,12.0,2.6666666666666665,self_attention-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention-->,5.971711963415146,123.33721542358398,0.020025434768566698,0.08886823671567816
512,6,2730.6666666666665,10.0,512,4,2304.0,13.0,9.0,2.25,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->lightweight_add-->,self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->,5.502719968557358,177.14911937713623,0.01908358758402489,0.12029572321898424
512,6,1877.3333333333333,10.0,512,6,1706.6666666666667,7.333333333333333,11.333333333333334,1.8333333333333333,lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_add-->self_attention-->self_attention-->self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.666944056749344,228.65708827972412,0.017676542704730364,0.12686444500993482
1024,6,3072.0,8.0,768,2,2048.0,16.0,12.0,2.0,self_attention-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_conv-->,5.963135898113251,92.53478479385376,0.021818296452012633,0.3396716135979345
1024,6,2048.0,11.333333333333334,1024,6,1877.3333333333333,7.333333333333333,8.666666666666666,1.8333333333333333,self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention-->,6.350784033536911,236.97721672058105,0.023101010141231955,0.20224886724612548
1024,6,2389.3333333333335,10.0,1024,5,2457.6,12.0,7.2,2.2,self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->self_attention-->,6.680575966835022,183.54310417175293,0.017453081290738973,0.3990504405681818
768,6,2560.0,5.333333333333333,1024,1,1024.0,8.0,4.0,3.0,lightweight_conv-->self_attention-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->,5.166912019252777,56.8820481300354,0.024391964480487888,0.10272844565362263
1024,6,3072.0,11.333333333333334,512,4,2816.0,13.0,8.0,2.5,lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->lightweight_add-->self_attention-->,self_attention-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->,4.983487963676453,152.66316604614258,0.005766735811242195,0.11513656109585942
512,6,2730.6666666666665,11.333333333333334,768,1,3072.0,16.0,16.0,2.0,lightweight_add-->self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->self_attention-->lightweight_add-->,self_attention+lightweight_add-->,4.700415939092636,50.552191734313965,0.006651046597353782,0.17421952864041731
1024,6,3072.0,9.333333333333334,512,2,2560.0,4.0,4.0,2.0,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_add-->lightweight_add-->self_attention-->self_attention-->,self_attention-->self_attention+lightweight_conv-->,5.754624009132385,80.27859210968018,0.023084061933749116,0.08923714455869475
768,6,1877.3333333333333,12.666666666666666,768,2,2048.0,12.0,12.0,2.0,lightweight_add-->lightweight_conv-->self_attention-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,4.866749972105026,97.5925760269165,0.006031627950356125,0.12442427443952597
1024,6,2048.0,12.666666666666666,512,6,2560.0,12.0,8.0,2.0,self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,6.247744023799896,268.9196128845215,0.036450480998476954,0.4801682484820997
512,6,2560.0,11.333333333333334,768,3,2048.0,9.333333333333334,8.0,2.0,self_attention+lightweight_shiftadd-->self_attention-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->,5.592319935560226,127.72287940979004,0.02186815763611698,0.22771674604621137
1024,6,2218.6666666666665,9.333333333333334,512,1,3072.0,8.0,8.0,1.0,lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->,6.685568034648895,55.7336962223053,0.03162373290547495,0.11639379055881448
768,6,2048.0,6.666666666666667,1024,4,2048.0,8.0,11.0,2.5,lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->,5.763072043657303,179.11244869232178,0.02324397236228908,0.19975877412786033
768,6,2218.6666666666665,8.666666666666666,768,4,1536.0,8.0,10.0,2.5,lightweight_shiftadd-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.477183997631073,171.2759075164795,0.019120329592458487,0.1844058914304358
768,6,2389.3333333333335,11.333333333333334,512,1,2048.0,4.0,16.0,3.0,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->,6.4618239402771,50.47116780281067,0.024484831468422116,0.06677366236643903
1024,6,2389.3333333333335,7.333333333333333,512,1,1024.0,4.0,4.0,3.0,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->,5.518335908651352,50.3330557346344,0.01729473704379167,0.08298034269284175
1024,6,3072.0,13.333333333333334,768,5,2048.0,7.2,10.4,1.8,self_attention+lightweight_conv-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_shiftadd-->self_attention-->,5.8812799751758575,205.63366603851318,0.022027821662027002,0.2133194249679628
768,6,2048.0,6.666666666666667,768,3,1365.3333333333333,10.666666666666666,10.666666666666666,2.3333333333333335,self_attention-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->lightweight_shiftadd-->lightweight_conv-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,4.776959985494614,133.88134574890137,0.02751965127312018,0.08008766860233268
512,6,2389.3333333333335,12.0,768,6,2389.3333333333335,11.333333333333334,8.0,2.1666666666666665,self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_add-->lightweight_shiftadd-->lightweight_shiftadd-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention-->,5.40486404299736,276.62476921081543,0.01496773746278048,0.24982552101511774
768,6,3072.0,10.666666666666666,768,3,2730.6666666666665,8.0,16.0,2.3333333333333335,self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_conv-->lightweight_shiftadd-->self_attention+lightweight_add-->self_attention+lightweight_conv-->,self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,6.491456001996994,128.81286334991455,0.02257659405703688,0.35691010598376965
768,6,2560.0,6.0,768,3,1706.6666666666667,9.333333333333334,6.666666666666667,2.3333333333333335,self_attention+lightweight_conv-->self_attention-->lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_add-->,self_attention+lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->,5.901183992624283,140.1799030303955,0.00592554019126184,0.12011181228556363
768,6,3413.3333333333335,9.333333333333334,1024,2,1536.0,10.0,10.0,2.0,self_attention-->self_attention+lightweight_conv-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->,5.538560003042221,98.52972745895386,0.018666960441242785,0.14183081480044424
768,6,3242.6666666666665,9.333333333333334,768,1,2048.0,16.0,4.0,1.0,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->,5.263551980257034,49.32710385322571,0.018701026827822573,0.1522568471318015
512,6,1536.0,10.0,768,5,2048.0,10.4,12.0,2.2,self_attention+lightweight_conv-->self_attention+lightweight_conv-->lightweight_add-->self_attention+lightweight_shiftadd-->lightweight_shiftadd-->self_attention+lightweight_conv-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->self_attention-->self_attention+lightweight_conv-->,6.12908598780632,200.53062343597412,0.016676622122403038,0.2819322249534045
1024,6,2730.6666666666665,7.333333333333333,512,2,1024.0,6.0,6.0,2.0,lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_add-->lightweight_conv-->lightweight_add-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.004288017749786,97.88748788833618,0.011211564066439831,0.2837958424255457
768,6,2730.6666666666665,6.666666666666667,512,2,2560.0,6.0,12.0,2.0,self_attention+lightweight_add-->lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_add-->lightweight_add-->,self_attention+lightweight_conv-->self_attention-->,5.514560043811798,80.15507173538208,0.02479026035850442,0.15641361509314478
512,6,2560.0,10.666666666666666,768,5,2048.0,12.8,10.4,2.0,lightweight_add-->self_attention+lightweight_shiftadd-->self_attention-->self_attention+lightweight_shiftadd-->lightweight_conv-->self_attention+lightweight_shiftadd-->,self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention-->,5.961919993162155,219.5799674987793,0.023677466031448702,0.26534110873623523
1024,6,2560.0,9.333333333333334,512,4,2560.0,9.0,12.0,1.5,lightweight_shiftadd-->self_attention+lightweight_add-->lightweight_conv-->lightweight_conv-->self_attention+lightweight_conv-->self_attention-->,self_attention+lightweight_shiftadd-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention+lightweight_add-->,5.146368056535721,187.10553550720215,0.03882012462183065,0.19399669861167723
768,6,2730.6666666666665,8.0,1024,5,2457.6,6.4,9.6,2.0,lightweight_conv-->self_attention+lightweight_conv-->self_attention+lightweight_shiftadd-->self_attention-->lightweight_shiftadd-->self_attention+lightweight_add-->,self_attention+lightweight_add-->self_attention+lightweight_add-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention-->,5.88441601395607,208.6302728652954,0.01880860329748615,0.13111483624142764
1024,6,3072.0,12.0,768,3,1706.6666666666667,4.0,8.0,2.3333333333333335,lightweight_shiftadd-->lightweight_add-->self_attention-->self_attention+lightweight_conv-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,self_attention-->self_attention+lightweight_add-->self_attention+lightweight_shiftadd-->,5.85248002409935,127.583167552948,0.02572182615100916,0.1313540508935628
